"AB_POSTCODE","AB_ADDRESS","UPRN","PARENT_UPRN","CLASS","CLASS_DESC"
"NE426DF","RIVERSDALE C 254 OVINGTON TO OVINGHAM OVINGHAM PRUDHOE",10000844050,NA,"RD02","Detached"
"NE437UR","EAST LODGE STELLING HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10000844564,10000844557,"RD02","Detached"
"NE437AD","2 BYWELL HOUSE COTTAGES U 8201 ROAD TO ST PETERS CHURCH BYWELL STOCKSFIELD",10000844842,10014491534,"RD03","Semi-Detached"
"NE180LL","THE OLD REPEATER HOUSE MILITARY ROAD AT EAST WALL HOUSES EAST WALLHOUSES NEWCASTLE UPON TYNE",10000847054,NA,"RD02","Detached"
"NE426AT","12 CASTLE VIEW OVINGHAM PRUDHOE",200000921273,NA,"RD04","Terraced"
"NE426AG","1 BREWERY COTTAGES MAIN ROAD OVINGHAM PRUDHOE",200000921324,200000925889,"RD04","Terraced"
"NE150NR","7 HORSLEY WOOD COTTAGES HORSLEY NEWCASTLE UPON TYNE",100110642602,NA,"RD04","Terraced"
"NE426BT","40 BEWICK LANE OVINGHAM PRUDHOE",100110643009,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426DY","2 BURNSIDE OVINGTON PRUDHOE",100110643278,NA,"RD03","Semi-Detached"
"NE426BS","8 BURNSIDE CLOSE OVINGHAM PRUDHOE",100110643293,NA,"RD03","Semi-Detached"
"NE426DX","28 GREEN RISING OVINGTON PRUDHOE",100110644394,NA,"RD02","Detached"
"NE426EL","2 SPRINGFIELD CLOSE OVINGTON PRUDHOE",100110646156,NA,"RD02","Detached"
"NE418AR","11 BLACKETT COTTAGES WYLAM",100110648119,NA,"RD02","Detached"
"NE418HB","81 DENE ROAD WYLAM",100110648250,NA,"RD04","Terraced"
"NE418HB","89 DENE ROAD WYLAM",100110648258,NA,"RD04","Terraced"
"NE418EZ","131 DENE ROAD WYLAM",100110648295,NA,"RD04","Terraced"
"NE418EE","5 FALCON TERRACE WYLAM",100110648331,NA,"RD04","Terraced"
"NE418EJ","9 HACKWORTH GARDENS WYLAM",100110648365,NA,"RD04","Terraced"
"NE418LA","9 STEPHENSON COURT WYLAM",100110648468,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418EN","15 THE DENE WYLAM",100110648528,NA,"RD03","Semi-Detached"
"NE418DU","4 TYNE VIEW WYLAM",100110648548,NA,"RD04","Terraced"
"NE418EX","5 TYNEDALE CLOSE WYLAM",100110648558,NA,"RD04","Terraced"
"NE418DH","34 WOODCROFT ROAD WYLAM",100110648630,NA,"RD03","Semi-Detached"
"NE418DH","WESTCROFT 46 WOODCROFT ROAD WYLAM",100110648642,NA,"RD03","Semi-Detached"
"NE437AJ","4 BEARL FARM COTTAGES B 6309 STOCKSFIELD TO MOWDEN HALL CROSS ROADS STOCKSFIELD",10000843782,10000843778,"RD04","Terraced"
"NE150NT","HOPSIDE FARM B 6528 HORSLEY MAIN ROAD THROUGH VILLAGE HORSLEY NEWCASTLE UPON TYNE",10000844381,NA,"RD03","Semi-Detached"
"NE418BB","ROSEWORTH 14 HOLEYN HALL ROAD WYLAM",10000847578,NA,"RD04","Terraced"
"NE426DH","JUBILEE COTTAGE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000847751,NA,"RD02","Detached"
"NE437AQ","BUTLER TO MOWDEN HALL CROSS ROADS STOCKSFIELD HAIG ASSOCIATES UNIT CHAMELEON CONNECTION COMMUNITY INTEREST COMPANY 11 SOUTH ACOMB BYWELL FARM B 6309 STOCKSFIELD",10000848679,10000020516,"CI03","Workshop / Light Industrial"
"NE437UB","1 BROCKBUSHES BROCKSBUSHES FARM COTTAGES A 69 T STYFORD TO RUDCHESTER ROUNDABOUT STOCKSFIELD",10000848702,10000020207,"RD02","Detached"
"NE426BE","6 DENE CLOSE OVINGHAM PRUDHOE",100110643951,NA,"RD04","Terraced"
"NE426AP","26 DENE GARTH OVINGHAM PRUDHOE",100110643990,NA,"RD04","Terraced"
"NE426AP","38 DENE GARTH OVINGHAM PRUDHOE",100110644002,NA,"RD04","Terraced"
"NE426AP","44 DENE GARTH OVINGHAM PRUDHOE",100110644008,NA,"RD04","Terraced"
"NE426DX","6 GREEN RISING OVINGTON PRUDHOE",100110644372,NA,"RD04","Terraced"
"NE426AZ","36 PIPER ROAD OVINGHAM PRUDHOE",100110645685,NA,"RD04","Terraced"
"NE426AZ","57 PIPER ROAD OVINGHAM PRUDHOE",100110645704,NA,"RD04","Terraced"
"NE426BA","16 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646806,NA,"RD04","Terraced"
"NE437AF","4 LOW BANK COTTAGES BYWELL STOCKSFIELD",100110647569,NA,"RD04","Terraced"
"NE418EZ","113 DENE ROAD WYLAM",100110648277,NA,"RD04","Terraced"
"NE418AZ","3 DENE TERRACE WEST WYLAM",100110648314,NA,"RD04","Terraced"
"NE418DE","5 DENECROFT WYLAM",100110648321,NA,"RD02","Detached"
"NE418EE","22 FALCON TERRACE WYLAM",100110648348,NA,"RD04","Terraced"
"NE418EF","11 HEDLEY ROAD WYLAM",100110648396,NA,"RD04","Terraced"
"NE418EL","15 JACKSON ROAD WYLAM",100110648417,NA,"RD03","Semi-Detached"
"NE418EL","39 JACKSON ROAD WYLAM",100110648426,NA,"RD04","Terraced"
"NE418EQ","1 PARSON ROAD WYLAM",100110648440,NA,"RD04","Terraced"
"NE418DU","3 TYNE VIEW WYLAM",100110648547,NA,"RD04","Terraced"
"NE418ES","29 WOODVALE GARDENS WYLAM",100110648676,NA,"RD04","Terraced"
"NE426AL","SWINHOPE HOUSE HORSLEY ROAD OVINGHAM PRUDHOE",100110726184,NA,"RD03","Semi-Detached"
"NE418BB","HAGG HILL 9 HOLEYN HALL ROAD WYLAM",100110726927,NA,"RD04","Terraced"
"NE150NT","DUKES COTTAGE B 6528 HORSLEY NEWCASTLE UPON MAIN ROAD THROUGH VILLAGE HORSLEY TYNE",100110761273,NA,"RD03","Semi-Detached"
"NE418DT","WYLAM TILES AND CRAFTS THE OLD FORGE WORKSHOP WEST VIEW WYLAM",100110764290,NA,"CR08","Shop / Showroom"
"NE426DR","1 SOUTH VIEW OVINGTON PRUDHOE",200000921163,NA,"RD04","Terraced"
"NE418DS","5 INGHAM TERRACE WYLAM",200000921700,NA,"RD04","Terraced"
"NE437TW","NEWTON PELE NEWTON HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",200000924940,10090299614,"RD02","Detached"
"NE418BB","THE WHITE HOUSE 19 HOLEYN HALL ROAD WYLAM",200000925114,NA,"RD02","Detached"
"NE437AD","THE BOTHY COTTAGE U 8201 ROAD TO ST PETERS CHURCH BYWELL STOCKSFIELD",10000844878,NA,"RD04","Terraced"
"NE426DS","STEWARTS STEWARDS HOUSE 9-10 LITTLE BUILDINGS OVINGTON PRUDHOE",10000846520,NA,"RD04","Terraced"
"NE426AT","13 CASTLE VIEW OVINGHAM PRUDHOE",10000848102,NA,"RD04","Terraced"
"NE180LL","VALLUM TEA ROOM FARM SHOP TEAROOM AND FARM SHOP TRACK FROM THE MILITARY ROAD TO VALLUM FARM EAST WALLHOUSES NEWCASTLE UPON TYNE",2920018875,NA,"CR07","Restaurant / Cafeteria"
"NE426DH","HOLLY HOUSE DENE VIEW OVINGTON PRUDHOE",10000020846,NA,"RD02","Detached"
"NE426EF","JERSEY CLOSE 3 OVERDENE ACCESS ROAD OVINGTON PRUDHOE",10014492287,NA,"RD02","Detached"
"NE437UZ","FAIRWOOD 1 LAKER HALL FARM C 246 AYDON JUNCTION TO WELTON NEWTON STOCKSFIELD",10023734178,10000843531,"RD03","Semi-Detached"
"NE150NU","THE DALES U 8304 HIGH BARNS JUNCTION TO ROAD END HORSLEY NEWCASTLE UPON TYNE",10000843852,NA,"RD02","Detached"
"NE426ED","WEST COTTAGE C 254 OLD NAFFERTON JUNCTION TO OVINGTON HALL FARM OVINGTON PRUDHOE",10000844469,NA,"RD03","Semi-Detached"
"NE437UR","WEST LODGE STELLING HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10000844560,10000844557,"RD02","Detached"
"NE180LJ","SLATE HOUSE B 6309 WELTON NEWCASTLE TO WHITTLE DENE RESERVOIR WELTON UPON TYNE",10000848644,NA,"RD02","Detached"
"NE418BN","12 THOMAS CLOSE WYLAM",10093518975,NA,"RD02","Detached"
"NE426DH","OVINGTON HOUSE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000020298,NA,"RD02","Detached"
"NE437XD","THE HAVEN NAFFERTON FARM A 69 TO NAFFERTON FARM STOCKSFIELD",10000843211,10000020455,"RD03","Semi-Detached"
"NE437UL","NEWTON HOUSE U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10000843398,NA,"RD02","Detached"
"NE150NS","BERMAR B 6528 HORSLEY NEWCASTLE MAIN ROAD THROUGH VILLAGE HORSLEY UPON TYNE",10000843839,NA,"RD02","Detached"
"NE426DE","THE HAYWAY C 254 OVINGTON TO OVINGHAM OVINGHAM PRUDHOE",10000844049,NA,"RD04","Terraced"
"NE426ED","F ROWELL OVINGTON AND SON OVINGTON HALL FARM C 254 OLD NAFFERTON JUNCTION TO OVINGTON PRUDHOE",10000844467,NA,"RD03","Semi-Detached"
"NE437AQ","1 SOUTH ACOMB FARM COTTAGES TO MOWDEN HALL CROSS ROADS STOCKSFIELD BYWELL B 6309 STOCKSFIELD",10000844873,10090300874,"RD03","Semi-Detached"
"NE426DH","MASH-TUN COTTAGE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10000847837,NA,"RD02","Detached"
"NE426DB","2 IRVING PLACE OVINGHAM PRUDHOE",10000848752,NA,"RD03","Semi-Detached"
"NE150NR","9 HORSLEY WOOD COTTAGES HORSLEY NEWCASTLE UPON TYNE",100110642604,NA,"RD04","Terraced"
"NE426BT","45 BEWICK LANE OVINGHAM PRUDHOE",100110643014,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426BE","3 DENE CLOSE OVINGHAM PRUDHOE",100110643948,NA,"RD04","Terraced"
"NE426DX","3 GREEN RISING OVINGTON PRUDHOE",100110644369,NA,"RD04","Terraced"
"NE426AY","34 PIPER ROAD OVINGHAM PRUDHOE",100110645683,NA,"RD04","Terraced"
"NE426EQ","25 SPRINGFIELD OVINGTON PRUDHOE",100110646133,NA,"RD02","Detached"
"NE426DZ","4 THE GREEN OVINGTON PRUDHOE",100110646382,NA,"RD03","Semi-Detached"
"NE426DZ","6 THE GREEN OVINGTON PRUDHOE",100110646384,NA,"RD03","Semi-Detached"
"NE426DZ","10 THE GREEN OVINGTON PRUDHOE",100110646388,NA,"RD03","Semi-Detached"
"NE426AR","22 TYNE GARDENS OVINGHAM PRUDHOE",100110646467,NA,"RD04","Terraced"
"NE426BB","23 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646813,NA,"RD04","Terraced"
"NE426BB","28 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646818,NA,"RD04","Terraced"
"NE426AS","2 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646827,NA,"RD03","Semi-Detached"
"NE426AS","7 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646832,NA,"RD04","Terraced"
"NE426AS","52 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646877,NA,"RD03","Semi-Detached"
"NE418AX","12 ALGERNON TERRACE WYLAM",100110648080,NA,"RD04","Terraced"
"NE418EU","23 BLUEBELL CLOSE WYLAM",100110648162,NA,"RD02","Detached"
"NE418EZ","19 DENE ROAD WYLAM",100110648200,NA,"RD04","Terraced"
"NE418EZ","125 DENE ROAD WYLAM",100110648289,NA,"RD04","Terraced"
"NE418EL","7 JACKSON ROAD WYLAM",100110648413,NA,"RD04","Terraced"
"NE418AH","2 LABURNUM TERRACE WYLAM",100110648429,NA,"RD04","Terraced"
"NE418HD","6 SWINDALE COTTAGES WYLAM",100110648510,NA,"RD03","Semi-Detached"
"NE418EW","23 THE DENE WYLAM",100110648536,NA,"RD02","Detached"
"NE418DU","2 TYNE VIEW WYLAM",100110648546,NA,"RD04","Terraced"
"NE418DH","31 WOODCROFT ROAD WYLAM",100110648627,NA,"RD03","Semi-Detached"
"NE418ES","10 WOODVALE GARDENS WYLAM",100110648657,NA,"RD02","Detached"
"NE418ES","PEARTREE COTTAGE WOODVALE GARDENS WYLAM",100110727012,NA,"RD02","Detached"
"NE418JR","WYLAM WOOD COTTAGE WYLAM WOOD ROAD WYLAM",100110727038,NA,"RD03","Semi-Detached"
"NE150NS","CASTLE VIEW HOUSE B 6528 HORSLEY NEWCASTLE UPON MAIN ROAD THROUGH VILLAGE HORSLEY TYNE",10000020633,NA,"RD02","Detached"
"NE418JA","2 WYLAM GRANGE STATION ROAD WYLAM",10094524325,100110764307,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426DH","HIGHLANDER COTTAGE C 254 OVINGTON MAIN ROAD THROUGH VILLAGE OVINGTON PRUDHOE",10023734268,NA,"RD04","Terraced"
"NE150LY","4 SPITAL VILLAS HORSLEY NEWCASTLE UPON TYNE",100110642674,NA,"RD02","Detached"
"NE426BT","6 BEWICK LANE OVINGHAM PRUDHOE",100110642975,NA,"RD04","Terraced"
"NE426BT","38 BEWICK LANE OVINGHAM PRUDHOE",100110643007,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426AY","31 PIPER ROAD OVINGHAM PRUDHOE",100110645680,NA,"RD04","Terraced"
"NE426EQ","31 SPRINGFIELD OVINGTON PRUDHOE",100110646139,NA,"RD02","Detached"
"NE426BB","26 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646816,NA,"RD04","Terraced"
"NE418AX","13 ALGERNON TERRACE WYLAM",100110648081,NA,"RD04","Terraced"
"NE418EY","9 DENE ROAD WYLAM",100110648190,NA,"RD02","Detached"
"NE418HB","64 DENE ROAD WYLAM",100110648233,NA,"RD04","Terraced"
"NE418HB","95 DENE ROAD WYLAM",100110648264,NA,"RD02","Detached"
"NE418EJ","7 HACKWORTH GARDENS WYLAM",100110648364,NA,"RD04","Terraced"
"NE418EN","9 THE DENE WYLAM",100110648522,NA,"RD04","Terraced"
"NE418EN","11 THE DENE WYLAM",100110648524,NA,"RD03","Semi-Detached"
"NE418EN","13 THE DENE WYLAM",100110648526,NA,"RD03","Semi-Detached"
"NE418EW","22 THE DENE WYLAM",100110648535,NA,"RD02","Detached"
"NE418EX","36 TYNEDALE CLOSE WYLAM",100110648589,NA,"RD04","Terraced"
"NE418DH","36 WOODCROFT ROAD WYLAM",100110648632,NA,"RD03","Semi-Detached"
"NE418HS","ELM BANK ELM BANK ROAD WYLAM",100110726881,NA,"RD02","Detached"
"NE418HS","HIGH CROFT ELM BANK ROAD WYLAM",100110726890,NA,"RD03","Semi-Detached"
"NE418AW","IVEAGH COTTAGE OVINGHAM ROAD WYLAM",100110726978,NA,"RD04","Terraced"
"NE418AW","WILLOW HOUSE OVINGHAM ROAD WYLAM",100110726983,NA,"RD04","Terraced"
"NE426BE","14 DENE CLOSE OVINGHAM PRUDHOE",100110643959,NA,"RD04","Terraced"
"NE426AW","9 DENE GARTH OVINGHAM PRUDHOE",100110643973,NA,"RD04","Terraced"
"NE426AY","24 PIPER ROAD OVINGHAM PRUDHOE",100110645673,NA,"RD04","Terraced"
"NE426AS","4 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646829,NA,"RD03","Semi-Detached"
"NE426AS","21 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646846,NA,"RD04","Terraced"
"NE426AS","54 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646879,NA,"RD03","Semi-Detached"
"NE418AX","2 ALGERNON TERRACE WYLAM",100110648070,NA,"RD04","Terraced"
"NE418AX","7 ALGERNON TERRACE WYLAM",100110648075,NA,"RD04","Terraced"
"NE418AR","5 BLACKETT COTTAGES WYLAM",100110648113,NA,"RD04","Terraced"
"NE418EY","2 DENE ROAD WYLAM",100110648183,NA,"RD02","Detached"
"NE418EZ","15 DENE ROAD WYLAM",100110648196,NA,"RD04","Terraced"
"NE418EY","135 DENE ROAD WYLAM",100110648299,NA,"RD03","Semi-Detached"
"NE150NY","ECOMMNET LTD UNIT 1 BEWICK HOUSE HORSLEY BUSINESS CENTRE HORSLEY NEWCASTLE UPON TYNE",10014491323,10000848749,"CO01","Office / Work Studio"
"NE150NN","3 DUKES COTTAGES HORSLEY NEWCASTLE UPON TYNE",100110642575,NA,"RD04","Terraced"
"NE426BT","19 BEWICK LANE OVINGHAM PRUDHOE",100110642988,NA,"RD04","Terraced"
"NE426BE","2 DENE CLOSE OVINGHAM PRUDHOE",100110643947,NA,"RD04","Terraced"
"NE426AP","28 DENE GARTH OVINGHAM PRUDHOE",100110643992,NA,"RD04","Terraced"
"NE426DL","1 DENE TERRACE OVINGTON PRUDHOE",100110644056,NA,"RD04","Terraced"
"NE426AX","5 PIPER ROAD OVINGHAM PRUDHOE",100110645654,NA,"RD04","Terraced"
"NE426AY","20 PIPER ROAD OVINGHAM PRUDHOE",100110645669,NA,"RD02","Detached"
"NE426EH","36 SPRINGFIELD OVINGTON PRUDHOE",100110646144,NA,"RD02","Detached"
"NE426AJ","7 THE TERRACE OVINGHAM PRUDHOE",100110646413,NA,"RD04","Terraced"
"NE426AR","10 TYNE GARDENS OVINGHAM PRUDHOE",100110646455,NA,"RD03","Semi-Detached"
"NE426BA","7 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646797,NA,"RD04","Terraced"
"NE426AS","48 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646873,NA,"RD04","Terraced"
"NE426AS","62 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646887,NA,"RD04","Terraced"
"NE426AS","69 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646894,NA,"RD04","Terraced"
"NE418HB","42 DENE ROAD WYLAM",100110648223,NA,"RD02","Detached"
"NE418HB","62 DENE ROAD WYLAM",100110648231,NA,"RD02","Detached"
"NE418EY","132 DENE ROAD WYLAM",100110648296,NA,"RD03","Semi-Detached"
"NE418EX","22 TYNEDALE CLOSE WYLAM",100110648575,NA,"RD04","Terraced"
"NE426AQ","GLEBE BARNS WEST ROAD OVINGHAM PRUDHOE",100110764587,NA,"RD04","Terraced"
"NE437UL","GARDEN HOUSE TOWN FARM U 8194 NEWTON MAIN ROAD NEWTON STOCKSFIELD",10000843410,10091603831,"RD02","Detached"
"NE437UR","NORTH LODGE STELLING HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10000844563,10000844557,"RD02","Detached"
"NE437UR","THE GARDEN HOUSE STELLING HALL U 8194 NEWTON HALL TO STELLING HALL NEWTON STOCKSFIELD",10000844567,10000844557,"RD03","Semi-Detached"
"NE150AF","3 STONECROFT HORSLEY NEWCASTLE UPON TYNE",100110642677,NA,"RD02","Detached"
"NE418BD","ORCHARD HOUSE ACOMB DRIVE WYLAM",100110726854,NA,"RD02","Detached"
"NE418DG","3 ROSE COTTAGES WYLAM",100110764324,NA,"RD04","Terraced"
"NE437UH","1 KILN JUNCTION TO NEWTON HALL JUNCTION CORBRIDGE COTTAGES HOUSE COTTAGE U 8195 NEWTON STOCKSFIELD",10014492210,NA,"RD03","Semi-Detached"
"NE437TU","6 PEEPY FARM COTTAGES BYWELL STOCKSFIELD",200000921043,NA,"RD03","Semi-Detached"
"NE426QH","29 NORTH MEADOW MEADOWS OVINGHAM PRUDHOE",200000924142,NA,"RD02","Detached"
"NE150NX","1 WHITTLE FARM COTTAGES ACCESS TRACK TO WHITTLE FARM HORSLEY NEWCASTLE UPON TYNE",10024649736,10024649734,"RD03","Semi-Detached"
"NE418AB","J A STOBBS JA STOBO AND SON MAIN ROAD JA STOBO AND SON 1-2 CHERRY TREE LANE WYLAM",10090299612,100110648179,"CR08","Shop / Showroom"
"NE418BF","7 FORSTER GARDENS WYLAM",10093518998,NA,"RD04","Terraced"
"NE426AG","PEARTREE HOUSE MAIN ROAD OVINGHAM PRUDHOE",200000921309,NA,"RD04","Terraced"
"NE150NR","14 HORSLEY WOOD COTTAGES HORSLEY NEWCASTLE UPON TYNE",100110642609,NA,"RD04","Terraced"
"NE426DY","5 BURNSIDE OVINGTON PRUDHOE",100110643281,NA,"RD03","Semi-Detached"
"NE426DX","20 GREEN RISING OVINGTON PRUDHOE",100110644386,NA,"RD04","Terraced"
"NE426DZ","9 THE GREEN OVINGTON PRUDHOE",100110646387,NA,"RD03","Semi-Detached"
"NE426AR","8 TYNE GARDENS OVINGHAM PRUDHOE",100110646453,NA,"RD03","Semi-Detached"
"NE426AS","38 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646863,NA,"RD03","Semi-Detached"
"NE418AX","19 ALGERNON TERRACE WYLAM",100110648087,NA,"RD04","Terraced"
"NE418AX","25 ALGERNON TERRACE WYLAM",100110648093,NA,"RD04","Terraced"
"NE418AF","5 CHERRY TREE LANE WYLAM",100110648181,NA,"RD02","Detached"
"NE418EJ","1 HACKWORTH GARDENS WYLAM",100110648359,NA,"RD03","Semi-Detached"
"NE418EG","10 HEDLEY ROAD WYLAM",100110648395,NA,"RD04","Terraced"
"NE418DZ","13 STEPHENSON TERRACE WYLAM",100110648490,NA,"RD04","Terraced"
"NE418BA","WYLAM COTTAGE HOLEYN HALL ROAD WYLAM",100110726953,NA,"RD02","Detached"
"NE418HZ","STANLEY VALE WYLAM WOOD ROAD WYLAM",100110727029,NA,"RD02","Detached"
"NE426BT","14 BEWICK LANE OVINGHAM PRUDHOE",100110642983,NA,"RD04","Terraced"
"NE426DY","1 BURNSIDE OVINGTON PRUDHOE",100110643277,NA,"RD03","Semi-Detached"
"NE426DX","4 GREEN RISING OVINGTON PRUDHOE",100110644370,NA,"RD04","Terraced"
"NE426DX","10 GREEN RISING OVINGTON PRUDHOE",100110644376,NA,"RD04","Terraced"
"NE426DX","22 GREEN RISING OVINGTON PRUDHOE",100110644388,NA,"RD04","Terraced"
"NE426EH","38 SPRINGFIELD OVINGTON PRUDHOE",100110646146,NA,"RD02","Detached"
"NE426AR","13 TYNE GARDENS OVINGHAM PRUDHOE",100110646458,NA,"RD04","Terraced"
"NE426AS","33 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646858,NA,"RD04","Terraced"
"NE426AS","63 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646888,NA,"RD04","Terraced"
"NE426AS","73 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646898,NA,"RD04","Terraced"
"NE418AR","13 BLACKETT COTTAGES WYLAM",100110648121,NA,"RD04","Terraced"
"NE418AL","6 BURGOYNE TERRACE WYLAM",100110648174,NA,"RD04","Terraced"
"NE418EZ","31 DENE ROAD WYLAM",100110648212,NA,"RD03","Semi-Detached"
"NE418HA","35 DENE ROAD WYLAM",100110648216,NA,"RD02","Detached"
"NE418EZ","114 DENE ROAD WYLAM",100110648278,NA,"RD04","Terraced"
"NE418EZ","124 DENE ROAD WYLAM",100110648288,NA,"RD04","Terraced"
"NE418EY","139 DENE ROAD WYLAM",100110648303,NA,"RD04","Terraced"
"NE418EE","9 FALCON TERRACE WYLAM",100110648335,NA,"RD04","Terraced"
"NE418EE","20 FALCON TERRACE WYLAM",100110648346,NA,"RD04","Terraced"
"NE418EQ","10 PARSON ROAD WYLAM",100110648449,NA,"RD04","Terraced"
"NE418EQ","13 PARSON ROAD WYLAM",100110648452,NA,"RD04","Terraced"
"NE418JS","4 RAILWAY COTTAGES HAGG BANK WYLAM",100110648456,NA,"RD04","Terraced"
"NE418LA","8 STEPHENSON COURT WYLAM",100110648467,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418EX","31 TYNEDALE CLOSE WYLAM",100110648584,NA,"RD04","Terraced"
"NE418DH","40 WOODCROFT ROAD WYLAM",100110648636,NA,"RD03","Semi-Detached"
"NE418ES","2 WOODVALE GARDENS WYLAM",100110648649,NA,"RD03","Semi-Detached"
"NE418ES","36 WOODVALE GARDENS WYLAM",100110648683,NA,"RD02","Detached"
"NE150NL","1 DUNSLAW CROFT HORSLEY NEWCASTLE UPON TYNE",100110642577,NA,"RD03","Semi-Detached"
"NE426BT","48 BEWICK LANE OVINGHAM PRUDHOE",100110643017,NA,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE426AP","22 DENE GARTH OVINGHAM PRUDHOE",100110643986,NA,"RD04","Terraced"
"NE426AY","32 PIPER ROAD OVINGHAM PRUDHOE",100110645681,NA,"RD04","Terraced"
"NE426AR","3 TYNE GARDENS OVINGHAM PRUDHOE",100110646448,NA,"RD03","Semi-Detached"
"NE426BB","33 WHEATFIELD CLOSE OVINGHAM PRUDHOE",100110646823,NA,"RD04","Terraced"
"NE426AS","41 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646866,NA,"RD04","Terraced"
"NE418AX","21 ALGERNON TERRACE WYLAM",100110648089,NA,"RD04","Terraced"
"NE418EE","4 FALCON TERRACE WYLAM",100110648330,NA,"RD04","Terraced"
"NE418EJ","2 HACKWORTH GARDENS WYLAM",100110648360,NA,"RD04","Terraced"
"NE418DZ","10 STEPHENSON TERRACE WYLAM",100110648487,NA,"RD04","Terraced"
"NE418DZ","15 STEPHENSON TERRACE WYLAM",100110648492,NA,"RD04","Terraced"
"NE418EN","12 THE DENE WYLAM",100110648525,NA,"RD03","Semi-Detached"
"NE418DJ","GLENSIDE 8 WOODCROFT ROAD WYLAM",100110648608,NA,"RD03","Semi-Detached"
"NE426AL","PRYFIELD HORSLEY ROAD OVINGHAM PRUDHOE",100110726181,NA,"RD03","Semi-Detached"
"NE418BD","KENMORE ACOMB DRIVE WYLAM",100110726851,NA,"RD03","Semi-Detached"
"NE418HT","TYNEBRAE ELM BANK ROAD WYLAM",100110726907,NA,"RD02","Detached"
"NE418DL","FOX AND HOUNDS INN MAIN ROAD WYLAM",100110726969,NA,"CR06","Public House / Bar / Nightclub"
"NE426AL","4 THE CROFT HORSLEY ROAD OVINGHAM PRUDHOE",100110764561,100110815760,"RD06","Self Contained Flat (Includes Maisonette / Apartment)"
"NE418EB","WYLAM NURSERIES NURSERY STEPHENSON TERRACE WYLAM",10023734259,NA,"CA03","Horticulture"
"NE437AL","TO MOWDEN HALL CROSS ROADS STOCKSFIELD 7-9 J S PARKER AND ASSOCIATES UNIT 9 BEARL FARM INDUSTRIAL UNITS B 6309 STOCKSFIELD",10023734310,10023734301,"CO01","Office / Work Studio"
"NE426BT","9 BEWICK LANE OVINGHAM PRUDHOE",100110642978,NA,"RD04","Terraced"
"NE426AW","6 DENE GARTH OVINGHAM PRUDHOE",100110643970,NA,"RD04","Terraced"
"NE426AZ","64 PIPER ROAD OVINGHAM PRUDHOE",100110645711,NA,"RD04","Terraced"
"NE426EQ","47 SPRINGFIELD OVINGTON PRUDHOE",100110646153,NA,"RD02","Detached"
"NE426AR","12 TYNE GARDENS OVINGHAM PRUDHOE",100110646457,NA,"RD04","Terraced"
"NE426BD","1 WELBURN CLOSE OVINGHAM PRUDHOE",100110646544,NA,"RD04","Terraced"
"NE426AS","26 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646851,NA,"RD04","Terraced"
"NE426AS","44 WINDSOR CRESCENT OVINGHAM PRUDHOE",100110646869,NA,"RD04","Terraced"
"NE418AX","22 ALGERNON TERRACE WYLAM",100110648090,NA,"RD04","Terraced"
"NE418EH","2 BELL ROAD WYLAM",100110648095,NA,"RD04","Terraced"
"NE418AY","7 DENE TERRACE EAST WYLAM",100110648311,NA,"RD04","Terraced"
